"iso_code","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,99.2996396135891,,
"AUS","Australia","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,99.5373074082222,,
"AUS","Australia","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,99.7004764347089,,
"AUS","Australia","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2021-01","Jan-21","IDX","Index","0","Units",,,99.7260069936832,,
"AUT","Austria","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,99.542446914827,,
"AUT","Austria","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,99.4373200217754,,
"AUT","Austria","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,98.1792151374286,,
"AUT","Austria","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,95.0969147559616,,
"AUT","Austria","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,95.9745343706743,,
"AUT","Austria","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,97.4644287401877,,
"AUT","Austria","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,98.0127603606413,,
"AUT","Austria","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,98.2934466127238,,
"AUT","Austria","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,98.6796391262802,,
"AUT","Austria","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,98.672838430561,,
"AUT","Austria","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,98.6872247417072,,
"AUT","Austria","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,98.8499378277455,,
"AUT","Austria","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2021-01","Jan-21","IDX","Index","0","Units",,,98.8730896072788,,
"BEL","Belgium","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,99.6965504395613,,
"BEL","Belgium","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,99.6360051863169,,
"BEL","Belgium","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,97.3509389307346,,
"BEL","Belgium","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,91.8885924745901,,
"BEL","Belgium","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,94.4420870645509,,
"BEL","Belgium","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,96.7117034404956,,
"BEL","Belgium","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,98.3773366787047,,
"BEL","Belgium","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,99.4388838779723,,
"BEL","Belgium","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,99.6324046127887,,
"BEL","Belgium","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,99.7976264394093,,
"BEL","Belgium","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,99.9733139915871,,
"BEL","Belgium","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,100.252670558424,,
"BEL","Belgium","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2021-01","Jan-21","IDX","Index","0","Units",,,100.403535292357,,
"CAN","Canada","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,98.5552711848007,,
"CAN","Canada","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,98.7776916738734,,
"CAN","Canada","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,97.2534388676834,,
"CAN","Canada","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,96.4805469253985,,
"CAN","Canada","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,97.3867844318388,,
"CAN","Canada","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,98.4289714110277,,
"CAN","Canada","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,98.8641179085904,,
"CAN","Canada","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,99.3123119072674,,
"CAN","Canada","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,99.5128401369442,,
"CAN","Canada","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,99.6841784841764,,
"CAN","Canada","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,99.9434453417725,,
"CAN","Canada","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,100.190481428931,,
"CAN","Canada","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2021-01","Jan-21","IDX","Index","0","Units",,,100.255563523053,,
"CZE","Czech Republic","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,99.072713007935,,
"CZE","Czech Republic","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,98.7876861491067,,
"CZE","Czech Republic","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,97.103202095839,,
"CZE","Czech Republic","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,91.2144092985717,,
"CZE","Czech Republic","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,93.8509324717334,,
"CZE","Czech Republic","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,96.6129287851104,,
"CZE","Czech Republic","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,97.5330974730979,,
"CZE","Czech Republic","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,98.0512208938292,,
"CZE","Czech Republic","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,98.1175610442176,,
"CZE","Czech Republic","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,97.7674121421527,,
"CZE","Czech Republic","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,97.7975821415261,,
"CZE","Czech Republic","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,98.0955742556473,,
"CZE","Czech Republic","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2021-01","Jan-21","IDX","Index","0","Units",,,98.2915404229884,,
"DNK","Denmark","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,99.640004928111,,
"DNK","Denmark","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,99.512762412418,,
"DNK","Denmark","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,97.6271740629458,,
"DNK","Denmark","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,95.8195221623994,,
"DNK","Denmark","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,97.4943071214982,,
"DNK","Denmark","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,99.1159331374085,,
"DNK","Denmark","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,99.4932527498237,,
"DNK","Denmark","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,99.5209436280388,,
"DNK","Denmark","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,99.5775138155255,,
"DNK","Denmark","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,99.6703568450427,,
"DNK","Denmark","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,99.7893865699176,,
"DNK","Denmark","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,99.9265761339319,,
"DNK","Denmark","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2021-01","Jan-21","IDX","Index","0","Units",,,100.056291780108,,
"FIN","Finland","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,99.6739033492518,,
"FIN","Finland","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,99.6878533354666,,
"FIN","Finland","LOLITONO","Leading Indicators OECD > Leading indicators > CLI > Normalised","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,99.409793369731,,
